0,1,2,3,4,5,6
12.6,0,1.8,4,90,228.116195679,39.75
12.7,0,0.4,3,90,348.420715332,42.1875
12.4,2,0,3,110,440.81854248,51.1875
11.3,0,0,6,190,237.06539917,48.1875
11,0,0,5,190,225.228775024,45.375
10.9,0,0,5,190,213.063369751,43.3125
11.2,0,0,5,190,237.06539917,42.75
11,0,0.2,6,190,307.312530518,42.375
11,0,0.2,6,200,454.739471436,49.6875
10.9,28,0.2,5,200,427.551177979,55.6875
11.5,0,0,2,80,218.213195801,50.25
12.6,0,0,2,60,196.305877686,46.6875
13.1,0,0,3,70,196.461196899,45
12.8,0,0.2,3,50,210.152328491,43.6875
13,0,0,4,50,263.827606201,43.125
13.4,0,0,4,60,338.492248535,45.9375
13.8,92,0,5,70,354.391021729,48.5625
14.5,252,0,7,70,376.595275879,50.8125
15.1,382,0,7,70,395.182250977,53.4375
15.4,747,0,8,70,394.289245605,55.875
12.5,0,0.4,4,310,213.410400391,46.875
12.3,0,0.2,5,300,179.644088745,43.5
12.2,0,0,5,300,177.485214233,42.5625
11.9,0,0.2,5,290,176.739929199,41.4375
10.6,0,0,4,290,254.418945313,40.875
9.5,0,0,3,270,356.585205078,43.875
10,184,0,4,260,392.295806885,49.6875
11.5,475,0,4,260,352.05255127,51.5625
12.9,1213,0,4,250,322.223510742,51.375
14.7,1789,0,5,270,327.835327148,51.5625
15.5,1771,0,5,270,332.915893555,52.125
16.3,1590,0,6,270,343.28414917,52.5
16.9,1594,0,6,260,329.150421143,52.875
16.9,1646,0,6,250,369.090789795,54
17.9,1688,0,6,250,362.667877197,55.125
17.3,942,0,6,250,384.400817871,56.4375
13.6,0,0,3,190,235.594985962,50.4375
12.6,0,0,2,190,178.709259033,46.5
13.2,0,0,2,170,181.03314209,44.625
12.9,0,0,3,180,170.836181641,42.375
12.3,0,0,2,190,186.593139648,41.625
11.6,0,0,1,180,252.578704834,41.625
12.1,0,0,1,210,298.062072754,43.125
12.6,77,0,2,220,337.72177124,46.3125
13.8,225,0,2,240,357.593353271,50.0625
14.6,703,0,2,240,370.41192627,53.625
15.1,669,0,3,260,364.314422607,54.75
16.4,1007,0,2,240,361.885345459,55.875
15.6,726,0.8,5,300,367.789337158,56.4375
12.5,0,0,3,330,207.152114868,48.75
12.4,0,0,2,330,179.06703186,46.125
12.3,0,0,2,350,184.967559814,43.6875
12.5,0,0,2,340,189.264358521,42.375
12.6,0,0,3,320,228.116195679,42
12.8,1,0,2,310,268.990692139,42.375
13,33,0,3,330,323.88269043,44.8125
12.9,296,0,3,350,341.976593018,48.5625
13.8,702,0,3,360,344.692626953,51
15.9,1767,0,2,340,352.05682373,52.5
17,2092,0,2,350,349.755615234,54
18,2241,0,2,300,333.01651001,54.375
18,2217,0,3,310,341.320953369,54.5625
17.8,1680,0,3,330,338.740325928,54.75
17.7,1348,0,3,350,329.514801025,55.3125
18.1,493,0,3,340,341.252105713,55.6875
11.9,0,0,1,140,198.1615448,47.625
11,0,0,1,110,189.060836792,44.0625
10.8,0,0,1,220,156.540725708,41.625
10.3,0,0,1,200,135.484313965,39.5625
10,0,0,1,200,121.655250549,37.875
10,0,0,1,220,117.711509705,36.75
9.7,0,0,1,220,111.462997437,35.4375
9.6,0,0,1,210,125.765655518,34.6875
9.9,0,0,1,220,135.203552246,33.9375
10.4,129,0,1,190,160.701583862,33.9375
12,449,0,1,210,182.274520874,34.875
14.5,933,0,2,210,184.27154541,35.625
17.4,1501,0,3,230,190.023681641,37.125
18.1,1983,0,5,270,194,37.6875
18.1,1844,0,4,260,194,37.6875
18.9,2004,0,5,250,196.254943848,37.875
19.7,2105,0,5,240,216.057861328,39
20.4,1491,0,5,230,226.497238159,40.5
18.3,368,0,4,230,220.907226563,42.1875
17.6,40,0,4,220,226.373580933,42.5625
16.6,0,0,4,210,226.221130371,42.5625
15.3,0,0,4,200,216.923950195,42.9375
14.3,0,0,3,200,228.965057373,42.9375
13.7,0,0,2,190,204.626495361,42.9375
13.2,0,0,2,200,172.185943604,42
13.9,0,0,1,180,142.22517395,41.0625
13.9,0,0,1,180,128.390029907,39.9375
14.1,0,0,2,180,128.658462524,39
14.1,0,0,1,230,124.402572632,38.625
14.1,0,0,1,170,122.40914917,37.5
14.2,0,0,2,200,144.346801758,37.125
14,0,0,2,210,221.774658203,37.875
14,116,0,2,200,249.393264771,39.75
14.7,251,0,3,200,258.518859863,41.0625
14.8,293,0,3,220,278.890655518,41.4375
15.3,497,0,4,230,270.120330811,42
14.9,620,0,5,230,272.090057373,43.3125
14.4,373,0,5,210,279.64440918,44.25
14.3,463,0.2,5,200,277.35357666,44.8125
14,329,0.6,4,200,291.972595215,44.625
14,336,1,5,200,308.084411621,44.8125
13.9,142,1.2,5,200,293.170593262,45
14.3,279,0.6,4,200,307.611755371,45.375
14.3,110,0.6,3,210,304.138122559,45.5625
13.4,3,0,2,210,308.415313721,46.6875
13,0,0,3,230,279.121826172,46.6875
12.2,0,0,4,250,286.272583008,46.3125
11.3,0,0,4,250,234.54637146,44.625
10.4,0,0.2,3,240,176.638046265,42.375
10.3,0,0,3,210,145.120635986,40.3125
9.8,0,0,3,210,146.154022217,39
9.8,0,0,1,190,136.499084473,37.5
9.5,0,0,2,120,126.115028381,36.1875
9.6,0,0,1,100,129.259429932,35.4375
10.7,0,3.6,2,70,178.630905151,35.25
10.9,0,1,2,90,255.765518188,35.4375
11.2,18,0.4,2,90,291.972595215,37.5
11.1,63,3.6,3,30,306.444122314,40.875
11.3,117,1.2,3,360,307.026062012,42.9375
12.4,391,0.8,3,340,300.41305542,44.0625
12.9,843,1.8,5,340,292.479064941,44.8125
13.3,957,0,5,340,305.045898438,45.375
13.1,865,0.2,5,340,297.127929688,46.3125
13.8,1138,0,5,330,279.723083496,46.3125
13.8,668,0,5,330,294.090118408,46.3125
14.7,771,0,6,310,320.262390137,47.0625
13,242,0.4,6,320,320.505859375,47.4375
12.7,106,0,4,300,328.823669434,47.625
11.1,0,0,4,270,314.949188232,48.75
11.8,0,0,5,280,280.943054199,48
11.2,0,0,3,270,277.965820313,46.5
10.3,0,0,4,270,256.780059814,45.1875
9.9,0,0,4,270,203.666397095,42.9375
9.8,0,0,4,270,180.188796997,40.875
9.4,0,0,4,270,166.721328735,39
9.4,0,0,4,280,148.29699707,37.3125
8.8,0,0,3,260,150.625366211,36.375
8.8,0,0,4,270,158.151824951,35.4375
8.4,0,0,4,260,195.358642578,35.4375
8.3,0,0,4,260,200.159942627,35.4375
8.7,127,0,4,260,221.774658203,36.1875
10.4,552,0.2,4,260,246.894714355,37.875
12.8,1229,0,5,260,262.488098145,39.75
14.7,1739,0,6,270,262.762237549,41.4375
15.9,1893,0,6,270,264.756500244,42
17.7,1950,0,6,260,264.612915039,42.375
17,1230,0,7,260,282.936401367,43.6875
16.6,1137,0,6,250,266.992523193,44.8125
16.6,954,0,6,250,271.248962402,44.625
16.8,957,0,6,240,271.773803711,44.8125
16.1,275,0,5,240,258.518859863,45.9375
15.7,71,0,4,230,268.03918457,45.9375
15.6,0,0,3,220,251.246887207,45.9375
15.2,0,0,4,210,226.883224487,45.5625
14.9,0,0,4,220,236.541748047,45.375
14.8,0,0,4,210,224.891082764,44.4375
14.8,0,0,4,210,186.686904907,42.75
14.6,0,0,4,200,155.04838562,41.25
14.6,0,0,4,210,138.924438477,39.75
14.6,0,0,5,200,125.027999878,38.4375
14.7,0,0.2,5,210,135.203552246,38.25
15.2,0,0,5,200,134.83694458,36.75
15.5,0,0,5,210,166.676330566,36.5625
15.6,0,0.2,5,220,217.221084595,37.125
13,43,2.2,7,280,263.491943359,38.0625
12.8,201,0.4,4,240,281.204559326,40.5
13.1,384,0,3,220,296.546783447,43.3125
15.6,1609,0,5,240,311.006439209,45.9375
16.4,1448,0,7,250,309.270111084,46.6875
17.2,1481,0,6,250,309.095458984,47.4375
18.5,2021,0,7,260,288.76461792,48.1875
17.2,832,0,7,250,281.618530273,48
15.9,650,0,8,260,297.733093262,48.1875
16.3,927,0,6,260,284.429260254,48.1875
15.7,474,0,6,250,255.986328125,47.625
14.5,100,0,4,240,277.115509033,47.625
14,-5,0,4,240,258.518859863,47.25
14.2,-7,0,4,240,226.883224487,45.75
13.8,-7,0,4,240,233.343093872,44.25
12.9,-11,0,4,250,184,42.75
11.7,-11,0,3,230,175.262664795,41.25
11.8,0,0,3,210,151.462860107,39.75
10.7,0,0,3,230,132.574508667,37.875
10.2,0,0,2,220,122.184288025,36.75
9.7,0,0,2,220,118.663391113,35.625
8.7,0,0,2,210,136.312149048,35.25
8.6,0,0,2,210,170.950286865,34.875
9.2,0,0,1,210,237.118118286,35.25
9.6,76,0,2,220,247.822509766,36.75
10.7,389,0,1,190,236.256210327,37.875
13.1,947,0,3,250,246.519775391,39.375
15.3,1583,0,5,290,246.456893921,41.0625
16,1773,0,4,280,244.460632324,41.25
17.3,1381,0,4,320,246.343261719,41.625
17.3,1541,0,5,290,228,42.1875
16.9,2238,0,5,300,224.269927979,42.1875
17.1,1172,0,5,320,220.383758545,42.1875
16.5,1281,0,5,290,220.383758545,42.1875
16,192,0,4,320,228.492889404,42.375
15.5,51,0,2,310,239.108764648,42.375
13.6,0,0,1,320,228.396591187,42.1875
13.1,0,0,1,300,199.110519409,41.25
12.3,0,0,0,0,216.279907227,40.125
10.9,0,0,0,0,200.997512817,39.1875
9.9,0,0,1,240,186.686904907,38.0625
9.4,0,0,1,240,196.091812134,37.5
9.2,0,0,1,220,174.183807373,36.1875
8.9,0,0,1,230,158.079101563,34.875
8.6,0,0,1,230,152.118377686,34.5
8.5,0,0,1,210,166.364059448,34.3125
8,0,0,2,220,172.351379395,33.9375
8.5,0,0,1,230,200.249847412,33.75
9.4,99,0,1,210,226.497238159,34.5
10.6,456,0,1,260,234,35.4375
12.5,1047,0,2,10,250.798721313,37.875
15,1587,0,2,30,256.439086914,39.5625
15.6,1936,0,3,10,268.225646973,40.875
16.1,1779,0,4,30,258.193725586,41.625
17.3,1296,0,3,40,268.046630859,42.75
18,888,0,4,50,254,43.125
18,1247,0,4,60,254.017715454,43.6875
17.5,880,0,3,60,244.073760986,44.0625
16.4,290,0,3,70,226.497238159,44.0625
15.8,79,0,2,70,240.674057007,43.875
14.8,0,0,3,100,250.880447388,44.25
14.2,0,0,4,100,220.145401001,43.875
12.9,0,0,3,90,208,42.75
12.4,0,0,2,80,236.076263428,42.1875
11.6,0,0,2,30,208.060089111,41.25
11.7,0,0,3,20,178.025283813,39.375
10.7,0,0,2,10,160,37.6875
10.5,0,0,2,10,142.031692505,36.375
10.6,0,0,1,360,134.033584595,35.4375
10.3,0,0,1,10,138.032608032,33.9375
10.6,0,0,1,20,142.031692505,33.5625
11,0,0,1,60,154.029220581,33.1875
10.9,46,0,2,80,180,33.375
11.5,444,0,2,50,200.302276611,33.9375
13.5,871,0,3,50,212.021224976,35.4375
16.8,1615,0,5,60,234.360839844,36.75
16.9,1968,0,5,80,234.258407593,37.6875
18.3,1415,0,5,90,236.845947266,39
18.6,2094,0,6,80,238.924667358,40.125
18.2,2030,0,7,70,232.215423584,40.125
18.7,1370,0,7,70,230.217285156,40.5
16.9,1181,0,6,80,208.290664673,40.6875
16.4,257,0,7,70,189.654953003,40.5
15.2,61,0,6,70,211.858444214,40.5
14.2,0,0,7,80,220.483566284,40.5
13.8,0,0,7,70,202.022277832,40.3125
12.9,0,0,5,60,234.13671875,40.125
12.8,0,0,4,70,216.148101807,39.9375
12.6,0,0,3,60,192.093734741,38.625
11.9,0,0,2,40,94,37.125
11.5,0,0,3,40,86,35.4375
11.4,0,0,3,50,82.2192153931,33.9375
10.3,0,0,1,30,80.1560974121,33
10.4,0,0,2,340,88.1419296265,32.25
9.8,0,0,2,40,108,31.6875
9.5,0,0,2,60,154.029220581,31.5
10.7,91,0,1,120,186.324981689,32.0625
11.8,425,0,2,60,176,32.8125
14.5,1048,0,4,70,186.067199707,33.9375
15.5,1365,0,6,90,180.099975586,34.6875
15.9,1133,0,7,90,182.274520874,35.625
17.3,1752,0,8,100,182.332107544,35.625
18.3,1951,0,8,90,184.45866394,35.8125
17.5,1946,0,8,80,180.468826294,35.8125
17.4,1603,0,8,80,294.726989746,39.1875
17.4,1149,0,9,90,309.006469727,42.1875
16,356,0,7,100,315.670715332,44.8125
15.3,79,0,7,90,328.105163574,46.125
14.4,0,0,6,80,325.213775635,48
13.8,0,0,5,80,284.775360107,47.8125
14.3,0,0,6,70,256.439086914,46.6875
14.4,0,0,5,70,210,45
14.9,0,0,3,60,176,42.75
14.2,0,0,3,70,154,41.0625
12.9,0,0,3,70,144.086776733,39.5625
13.1,0,0,3,80,140.128509521,38.0625
12.2,0,0,2,20,144.124938965,36.75
11.9,0,0,2,30,154.116836548,36
11.4,0,0,3,30,200.249847412,36
11.1,0,0,2,30,252.50743103,36.75
11.6,103,0,2,20,273.239807129,38.8125
12.9,507,0,4,60,269.786956787,40.6875
14.7,949,0,6,70,277.735473633,42.1875
17.2,1458,0,6,70,274.963623047,42.9375
18.4,1774,0.4,8,80,285.187652588,43.5
17.4,814,0,8,70,287.89755249,46.125
16.3,339,0,8,60,298.429229736,46.6875
15.4,67,0,8,60,327.006103516,47.4375
14.6,0,0,7,60,318.44152832,48.1875
14.1,0,0,7,60,284.92980957,48.1875
13.7,0,0,7,60,254.636993408,47.0625
13.5,0,0,5,50,210.152328491,44.625
13.4,0,0,5,50,176.181716919,42.5625
12.6,0,0,5,60,152.029602051,40.6875
12.3,0,0,4,50,144,39
11.8,0,0,3,40,144,37.6875
11.8,0,0,4,30,138,36.5625
11.2,0,0,3,30,150,35.625
11.6,0,0,3,40,176.181716919,35.4375
11.2,0,0,2,30,236.685440063,36
11.8,74,0,2,40,285.889831543,38.0625
12.8,435,0,4,60,291.192382813,40.875
14.6,1044,0,5,60,301.841003418,42.9375
16.1,1407,0,7,60,292.745635986,43.6875
17.3,1776,0,9,80,283.386657715,44.25
17.9,1883,0,9,80,287.179382324,44.25
18,2089,0,11,80,276.956665039,44.625
18.5,1909,0,10,90,275.748077393,44.625
18.1,1559,0,9,80,276.79776001,44.625
17.7,1088,0,10,70,292.745635986,45.9375
16,320,0,9,60,311.269989014,46.875
15.4,42,0,9,70,313.542663574,47.0625
14.7,0,0,8,60,311.56539917,48
14.2,0,0,7,60,262.085876465,47.625
13.4,0,0,6,60,238.924667358,46.3125
13.2,0,0,5,60,206.409790039,43.6875
12.6,0,0,4,60,182.098876953,42.1875
12.1,0,0,3,50,166.192657471,40.6875
11.8,0,0,3,50,158.382446289,39
12.1,0,0,2,10,150.332962036,37.6875
11.2,0,0,2,360,150.562286377,36.75
10.8,0,0,3,360,158.382446289,36
10.9,0,0,3,10,190,36
10.6,0,0,3,30,234.54637146,36.375
11,73,0,4,40,254.017715454,37.875
12.6,446,0,3,50,265.035858154,39.5625
14.6,1040,0,5,60,268.425048828,41.0625
15.8,1480,0,7,70,275.748077393,42.1875
17.3,1449,0,8,70,273.76083374,42.9375
18.3,1860,0,9,70,275.426940918,43.125
18.7,1808,0,8,60,271.447967529,44.0625
18.2,1853,0,7,60,255.227355957,43.875
18.4,1510,0,7,60,257.316925049,44.0625
18.3,1063,0,8,60,275.980072021,45
17,303,0,8,60,288.513427734,45.75
15.8,33,0,7,60,307.766143799,46.3125
15,0,0,7,60,294.864379883,47.0625
14.1,0,0,7,60,259.208404541,46.875
13.8,0,0,6,60,239.41595459,45.375
13.6,0,0,6,50,222.081069946,44.4375
13.4,0,0,4,50,206,43.125
13,0,0,3,50,184.06791687,42
12.1,0,0,2,50,168.760177612,40.125
11.5,0,0,2,30,165.215011597,38.8125
11.3,0,0,2,10,159.260787964,37.6875
10.5,0,0,2,30,166.973052979,36.9375
10.4,0,0,1,360,200.561706543,36.75
10.3,0,0,1,10,256.632019043,37.125
10.4,75,0,1,10,267.46963501,38.8125
11.3,403,0,1,360,273.146484375,40.125
13.8,952,0,3,70,274.590606689,41.8125
15.5,1416,0,5,60,274.590606689,42.9375
17.2,1781,0,5,60,282.398651123,43.6875
18,1967,0,4,90,277.221923828,44.4375
18.5,1953,0,3,80,274.41027832,45.5625
19,1708,0,4,50,254.238082886,45.375
18.6,1397,0,4,40,258.234375,45.5625
18,984,0,5,50,270.599334717,46.125
16.3,280,0,5,70,276.79776001,46.875
15.3,31,0,3,70,300.048339844,47.625
14.3,0,0,3,90,286.272583008,47.625
13.4,0,0,2,110,250.880447388,46.6875
12.8,0,0,2,80,240.532745361,45.1875
12.3,0,0,4,70,238.924667358,43.6875
11.8,0,0,2,40,208.240249634,42
12.7,0,0,2,350,178.339569092,40.5
11.2,0,0,2,330,165.215011597,39.1875
10.6,0,0,2,320,146.874099731,37.125
10.2,0,0,1,240,145.120635986,36
10.4,0,0,1,220,147.105407715,35.25
10.5,0,0,1,320,164.778640747,34.875
10.2,0,0,1,360,194.579025269,35.25
10.8,43,0,2,330,219.42880249,35.4375
10.7,174,0,2,360,256.859893799,36.75
11.4,381,0,2,350,271.154937744,38.625
12.8,622,0,1,350,303.032989502,41.4375
13.4,1144,0,2,350,306.86315918,43.3125
14.5,1043,0,2,90,310.852050781,45.1875
14.8,1500,0,2,240,288.561950684,45.75
15.2,1501,0,2,190,270.47366333,45.9375
15.1,1048,0,3,220,288.76461792,46.125
15.9,771,0,3,220,256.499511719,46.125
15.2,275,0,2,190,261.503356934,45.9375
12.8,28,0,2,210,298.509643555,46.125
11,0,0,1,220,286.754241943,46.3125
10.5,0,0,1,200,263.007598877,45.75
11.9,0,0,4,300,246.811676025,44.25
12.3,0,0,3,300,226.373580933,43.3125
11.8,0,0,2,280,196.091812134,41.4375
10.5,0,0,3,250,168.190368652,39.75
9.7,0,0,2,250,144.222045898,38.0625
8.5,0,0,2,230,132.242202759,36.5625
7.9,0,0,2,240,124.257797241,34.875
8.8,0,0,2,200,122.262016296,34.125
9.1,0,0,1,170,126.253715515,33.5625
8,0,0,1,190,148.121566772,32.8125
7.4,44,0,1,190,184.32850647,33.1875
8.4,377,0,1,150,231.147140503,34.5
12,929,0,1,200,236.476211548,36.375
14,1347,0,3,210,230.217285156,37.5
15.4,1705,0,2,250,234.13671875,38.4375
16.3,1953,0,3,200,242.132202148,39.1875
17.2,1855,0,3,190,254.238082886,40.5
18.1,1430,0,4,150,250.337768555,40.875
17.3,1172,0,4,160,266.422607422,42.375
16.8,618,0,4,170,282.708343506,44.25
15.9,244,0,3,160,294.090118408,45.75
14.8,30,0,2,140,332.096374512,47.8125
14.1,0,0,3,110,307.995117188,48.375
13.8,0,0,4,90,282.573883057,48.1875
13.3,0,0,5,100,270.416351318,47.25
13.5,0,0,5,90,222.056304932,45.1875
13.5,0,0,5,90,188.066482544,43.6875
13.5,0,0,4,90,172.104614258,41.4375
13.7,0,0,3,100,162.197418213,40.3125
14.2,0,0,5,100,150.213180542,39
14.2,0,0,5,110,148.216064453,38.25
14.4,0,0,7,120,168.359741211,37.5
14.2,0,0,6,130,224.376922607,37.6875
14.2,0,0,6,130,293.15524292,39.5625
14.7,7,0,6,130,331.789093018,44.0625
15.2,61,0,6,140,339.411254883,46.3125
15.8,119,0,5,140,360.573150635,49.3125
16.1,198,0,4,140,395.379577637,52.5
16.7,233,0.2,5,160,404.776489258,55.125
15.7,0,0.2,4,130,239.309417725,48.75
15.7,0,0.6,3,130,225.390777588,45.9375
15.8,0,0,2,120,217.559188843,45.1875
16,0,0,2,120,209.057403564,44.625
15.7,0,0,2,120,226.715682983,44.625
15.2,0,0,2,140,266.317474365,44.625
15.3,0,0,2,130,310.903533936,45.75
15.6,23,0,2,120,323.068115234,48.1875
15.7,90,0,3,90,381.559967041,52.3125
16.3,268,0,4,100,388.972991943,55.3125
16.2,254,3.4,5,110,385.186981201,55.3125
17.8,931,0,6,130,373.776672363,55.5
15.1,0,1.2,4,250,238.537216187,51.75
15,0,0,5,260,205.078033447,47.0625
14.8,0,0,5,250,196.01020813,45.75
14.5,0,0,5,260,184.455963135,44.25
14.5,0,0,4,240,174.771286011,43.3125
14.6,0,0,3,240,184.455963135,42.5625
14.9,0,0,4,250,237.427886963,42.75
14.9,0,0,4,250,292.984649658,43.875
15,16,0,4,250,327.006103516,47.8125
15.2,97,0,5,250,345.606719971,48.5625
15,168,0,6,250,380.131561279,52.3125
14.8,487,0.2,7,260,355.984558105,52.3125
14.7,366,0,7,270,314.784057617,52.5
14.7,330,0,7,270,312.417999268,51.75
14,304,0,7,280,311.512451172,51.5625
13.6,405,0.4,6,270,313.904449463,51
13.9,327,0,5,280,324.322357178,50.8125
14.4,173,0,5,300,336.025299072,51.1875
14,88,0,4,280,343.918609619,51.75
14.1,24,0,5,260,345.39831543,51.9375
13.9,0,0,5,260,330.171173096,52.3125
13.4,0,0,5,270,335.451934814,52.125
11.9,0,0,4,260,310.09677124,51.75
12.1,0,0,4,260,254.848968506,49.6875
11.8,0,0,3,270,214.869720459,46.5
10.3,0,0,3,270,194.486495972,43.6875
9.3,0,0,3,250,180.055541992,41.625
8.7,0,0,2,230,164.4506073,39.375
8.7,0,0,2,230,164.4506073,37.875
7.4,0,0,2,220,178.101089478,36.75
7,0,0,2,220,208.079315186,36.75
6.9,0,0,2,210,263.400848389,37.5
6.7,16,0,1,200,238.287643433,38.25
7.9,340,0,1,220,238.287643433,38.625
10.1,751,0,1,230,257.955413818,40.125
13.6,1265,0,2,230,273.724304199,42
15.3,1672,0,2,230,275.072723389,42.375
15.5,1922,0,3,260,258.381500244,43.6875
16.6,1681,0,3,270,265.035858154,43.6875
16.2,900,0,3,270,255.15486145,43.875
15.6,407,0,3,270,251.205093384,45.9375
14.8,425,0,4,290,299.708190918,46.125
14.3,149,0,3,280,386.036254883,50.8125
12.8,14,0,3,280,404.108886719,53.625
11.4,0,0,1,200,377.59765625,54.75
11.7,0,0,1,200,307.332061768,53.0625
11.2,0,0,1,160,280.585113525,49.6875
10.9,0,0,1,170,284.54876709,48.375
9.8,0,0,1,210,238.296035767,45
9.3,0,0,1,230,206.651885986,42.1875
9,0,0,1,220,189.451843262,39.9375
8.5,0,0,1,210,177.485214233,38.25
8.1,0,0,1,160,174.195297241,36.75
7.6,0,0,1,180,179.446365356,35.4375
7.3,0,0,1,220,207.152114868,35.4375
7.1,0,0,1,210,257.309143066,36.1875
7.1,26,0,1,210,258.366027832,36.1875
9.1,222,0,1,190,260.278686523,37.125
11,559,0,1,170,260.363220215,38.625
14.2,1122,0,1,220,267.172241211,40.875
16.4,1599,0,3,90,273.239807129,41.4375
17.1,1789,0,3,110,296.445617676,42.375
17.4,1926,0,4,110,293.170593262,44.4375
16.5,1768,0,4,100,282.460601807,44.8125
15.8,587,0,4,60,282.113464355,45.375
15.4,211,0,3,60,315.981018066,46.875
14.6,235,0,2,90,365.470916748,50.25
14.3,6,0,1,90,396.590454102,53.25
12.8,0,0,1,100,368.131774902,53.8125
12.7,0,0,3,90,267.807769775,51.1875
12.1,0,0,1,80,280.585113525,49.125
11.8,0,0,2,40,257.870117188,46.5
11.2,0,0,3,50,217.559188843,43.6875
11.2,0,0,3,50,187.808410645,41.625
10.8,0,0,3,50,186.593139648,39.5625
10.8,0,0,4,60,180.488220215,37.875
10.5,0,0,4,60,174.642486572,36.9375
10.2,0,0,4,60,174.195297241,35.625
10,0,0,3,60,191.801986694,35.25
9.6,0,0,3,60,220.952484131,35.625
10.5,60,0,2,60,250.639175415,36.1875
11.2,272,0,3,50,275.697296143,38.0625
12.8,718,0,4,60,291.809875488,40.5
14,961,0,4,50,281.305877686,41.4375
15.1,924,0,4,50,292.88394165,43.125
15.8,791,0,4,60,290.76449585,44.25
16.1,446,0,4,50,290.76449585,45.1875
16.2,460,0,5,70,284.964904785,45.375
16,398,0,7,80,290,45.9375
15.6,341,0,6,80,326.663421631,47.0625
14.9,156,0,5,80,386.988372803,50.4375
14.3,9,0,6,80,427.948608398,55.6875
12.7,0,0,6,50,255.765518188,50.0625
12.4,0,0,5,50,238.581222534,47.625
12.3,0,0,4,50,218.817276001,45
12.5,0,0,4,50,202.200393677,43.3125
12.1,0,0,3,50,185.064849854,41.625
11.7,0,0,3,50,175.353927612,40.125
11.4,0,0,2,40,175.353927612,39
11,0,0,2,20,185.064849854,37.875
10.8,0,0,2,20,210.4400177,37.875
10.5,24,0,3,40,250.081985474,38.25
11.1,268,0,3,50,279.329559326,40.3125
12.2,502,0,4,50,287.236846924,41.25
13.3,1334,0,7,70,312.032043457,43.125
14,1438,0,7,70,301.378509521,43.875
14.8,1327,0,6,60,303.815734863,44.8125
15.6,1872,0,6,50,291.192382813,45.1875
15.5,1564,0,6,60,289.518554688,45.1875
15.6,860,0,5,50,295.918914795,45.5625
14.4,472,0,5,30,304.138122559,45.9375
13.5,189,0,5,30,348.058898926,47.8125
12.8,14,0,4,30,393.859100342,51.5625
12.1,0,0,4,40,378.926116943,52.5
11.4,0,0,5,50,354.616699219,52.3125
11,0,0,5,50,289.558288574,50.625
10.6,0,0,3,20,247.588363647,47.25
10,0,0,2,20,228.694122314,45.1875
9.8,0,0,2,10,207.88458252,42.375
9.5,0,0,2,20,196.756195068,40.6875
9.2,0,0,2,350,185.064849854,39
9.4,0,0,2,350,181.176712036,38.25
9.7,0,0,2,350,180.488220215,37.3125
10,0,0,3,340,199.100479126,37.125
9.5,0,0,3,10,240.63458252,37.5
9.7,6,0,3,10,261.841552734,37.6875
10.2,183,0,3,350,272.24987793,39.1875
11.1,596,0,3,340,280.142822266,40.5
11.7,785,0,4,360,278.172607422,41.4375
12.1,829,0,4,360,279.973205566,42
12.9,1124,0,5,360,286.803070068,42.375
13.5,746,0,4,360,277.965820313,43.125
13.7,1334,0,4,350,269.786956787,43.125
13.8,1222,0,5,350,290.337738037,43.125
13.8,755,0,5,340,350.663665771,46.125
12.9,211,0,4,350,393.192077637,50.625
12.3,4,0,3,350,414.812011719,53.625
12.4,0,0,2,340,411.690429688,55.3125
11.6,0,0,3,340,352.95892334,54.9375
11.1,0,0,4,340,277.625640869,50.625
10.4,0,0,5,340,242.52835083,47.4375
9.6,0,0,4,330,227.727905273,44.625
9.5,0,0,4,330,191.770690918,42
9.4,0,0,4,330,177.485214233,39.75
9,0,0,4,330,161.830154419,38.0625
9.3,0,0,4,330,157.496032715,36.375
8.5,0,0,4,330,169.248336792,35.4375
8.7,0,0,5,330,195.734512329,34.875
8.8,0,0,4,340,305.334228516,37.3125
8.6,22,0,5,350,334.378540039,41.0625
9.3,303,0,5,340,332.096374512,43.125
10.5,797,0,6,350,330.80657959,44.625
11.4,949,0,5,350,332.415405273,45.9375
11.4,705,0,5,360,334.167633057,47.25
13.3,1188,0,5,10,348.304473877,48.5625
13,1011,0,6,10,365.038360596,50.0625
12.7,731,0,6,10,359.221374512,50.8125
12.2,445,0,6,10,393.58480835,51.375
12.1,507,0,7,40,450.711669922,56.8125
9.1,0,0,3,350,247.370162964,49.3125
8.5,0,0,3,350,224.017852783,45.5625
8.6,0,0,4,340,208.626464844,42.75
8.2,0,0,3,340,205.009750366,40.5
7.5,0,0,3,320,197.311935425,39
7.3,0,0,3,300,225.574813843,38.25
7.4,0,0,3,300,270.680633545,38.25
7.5,0,0,3,330,362.993103027,41.625
7.5,10,0,3,340,392.922393799,45.75
8.6,321,0,3,340,379.309906006,47.8125
10.2,694,0,3,350,401.128417969,50.4375
11.9,900,0,5,350,394.351379395,52.125
12.8,1238,0,6,360,398.015075684,53.4375
13.3,1175,0,5,350,400.081237793,54.9375
13.2,671,0,5,360,408.882629395,56.625
10.5,0,0,3,360,257.316925049,48.75
10.3,0,0,4,340,228.116195679,45.75
10,0,0,4,340,224.899978638,44.0625
10.2,0,0,4,330,203.039398193,42
10.1,0,0,4,350,209.847564697,41.0625
9.8,0,0,4,360,211.442657471,39.9375
10,0,0,3,360,276.354858398,40.3125
