Air_temperature,Global_solar_radiation,Precipitation,Wind_speed,Wind_direction,Load_condition,Transformer_temperature
21.4,0.0,0.0,6.0,60.0,162.197418213,50.4375
20.4,0.0,0.0,5.0,50.0,138.610961914,48.1875
19.7,0.0,0.0,4.0,40.0,132.966156006,46.3125
18.8,0.0,0.0,4.0,30.0,137.186004639,45.0
18.1,0.0,0.0,3.0,30.0,132.63861084,43.6875
17.3,0.0,0.0,4.0,30.0,142.593826294,42.9375
16.8,27.0,0.0,3.0,20.0,164.368484497,42.75
17.1,335.0,0.0,3.0,20.0,226.883224487,43.125
17.8,715.0,0.0,4.0,20.0,237.899139404,44.25
19.8,1393.0,0.0,5.0,30.0,259.586212158,46.875
22.1,1957.0,0.0,4.0,30.0,276.557403564,49.3125
24.1,2461.0,0.0,4.0,20.0,290.0,52.125
25.8,2719.0,0.0,5.0,40.0,302.50289917,53.4375
27.7,2763.0,0.0,5.0,40.0,309.588439941,55.125
27.7,2732.0,0.0,6.0,80.0,314.006378174,56.25
23.0,0.0,0.0,7.0,60.0,199.150695801,52.125
21.7,0.0,0.0,5.0,40.0,208.290664673,51.5625
20.9,0.0,0.0,4.0,30.0,190.444213867,49.875
20.0,0.0,0.0,4.0,30.0,164.684539795,47.8125
19.4,0.0,0.0,4.0,30.0,132.63861084,45.75
18.3,0.0,0.0,4.0,30.0,124.679588318,44.4375
17.8,0.0,0.0,3.0,40.0,120.702110291,43.3125
17.1,0.0,0.0,2.0,10.0,109.142112732,42.375
17.3,24.0,0.0,3.0,20.0,133.988800049,41.8125
17.8,206.0,0.0,3.0,360.0,179.747039795,42.0
18.9,615.0,0.0,3.0,10.0,169.649642944,42.375
20.2,1021.0,0.0,4.0,10.0,180.188796997,42.9375
22.9,1551.0,0.0,4.0,360.0,204.978042603,45.5625
24.6,2372.0,0.0,4.0,10.0,217.598251343,47.25
26.0,2546.0,0.0,5.0,50.0,229.451522827,48.1875
27.8,2403.0,0.0,4.0,40.0,232.69078064,48.375
19.9,761.0,0.2,6.0,110.0,219.829483032,48.375
21.6,917.0,0.4,3.0,130.0,214.009338379,47.8125
20.2,880.0,0.4,2.0,220.0,224.178497314,46.6875
20.5,421.0,0.2,2.0,260.0,217.862335205,46.875
19.1,313.0,0.2,3.0,280.0,198.655487061,46.3125
19.0,165.0,0.2,2.0,120.0,179.72479248,46.5
19.5,293.0,0.2,2.0,130.0,156.204986572,45.9375
19.1,122.0,0.0,1.0,120.0,197.131942749,45.9375
19.0,0.0,0.0,1.0,130.0,212.896682739,45.75
20.1,0.0,0.2,2.0,60.0,224.722045898,46.125
19.5,0.0,0.0,3.0,50.0,197.131942749,45.75
19.3,0.0,0.0,3.0,10.0,190.46522522,45.5625
19.3,0.0,0.0,3.0,330.0,159.890594482,44.25
18.9,0.0,0.0,3.0,330.0,140.730239868,43.125
19.1,0.0,0.0,3.0,320.0,128.390029907,42.375
18.2,0.0,0.2,3.0,350.0,131.912857056,41.625
17.4,20.0,0.0,2.0,350.0,131.912857056,40.875
17.5,297.0,0.0,3.0,350.0,153.310150146,40.875
17.9,788.0,0.0,3.0,350.0,162.505386353,40.875
19.8,1345.0,0.0,3.0,360.0,219.317123413,42.75
22.1,1888.0,0.0,3.0,340.0,246.519775391,45.0
23.3,2371.0,0.0,4.0,350.0,253.047424316,47.625
25.5,2616.0,0.0,4.0,340.0,235.4400177,48.75
26.8,2815.0,0.2,5.0,340.0,223.188262939,49.6875
28.0,2663.0,0.0,4.0,360.0,169.307418823,50.25
28.0,2041.0,0.0,3.0,350.0,172.29045105,49.875
27.8,1333.0,0.0,3.0,350.0,187.48866272,50.0625
27.6,1237.0,0.0,3.0,330.0,209.475540161,50.8125
28.2,1162.0,0.0,3.0,340.0,216.092575073,51.1875
27.4,1030.0,0.0,3.0,320.0,212.132034302,51.9375
26.7,184.0,0.0,4.0,300.0,206.968597412,51.75
25.9,72.0,0.0,3.0,310.0,204.978042603,51.5625
25.7,0.0,0.0,2.0,290.0,217.018432617,51.5625
24.3,0.0,0.0,1.0,330.0,202.299285889,50.25
22.1,0.0,0.0,2.0,300.0,199.007537842,49.6875
22.6,0.0,0.0,4.0,290.0,196.122406006,48.75
20.9,0.0,0.0,2.0,240.0,162.926361084,46.875
20.1,0.0,0.0,2.0,220.0,151.476074219,46.125
20.1,0.0,0.0,3.0,250.0,149.345230103,44.8125
19.7,0.0,0.0,2.0,260.0,145.784088135,44.0625
19.9,24.0,0.2,3.0,290.0,164.842346191,43.6875
19.6,185.0,0.0,4.0,310.0,172.696258545,43.6875
19.8,541.0,0.0,4.0,320.0,154.557434082,43.125
20.0,728.0,0.0,5.0,330.0,165.215011597,43.3125
20.4,1073.0,0.0,5.0,330.0,191.770690918,43.3125
21.0,1029.0,0.0,4.0,350.0,197.01776123,45.5625
21.7,1899.0,0.0,3.0,340.0,188.859741211,45.375
23.5,2474.0,0.0,3.0,350.0,196.308425903,47.0625
24.9,3006.0,0.0,3.0,280.0,198.426315308,47.625
24.7,2242.0,0.0,4.0,290.0,188.321533203,47.4375
24.7,1591.0,0.0,4.0,310.0,194.435073853,47.625
24.5,908.0,0.0,4.0,290.0,194.435073853,47.8125
24.3,832.0,0.0,6.0,300.0,200.561706543,48.0
23.6,569.0,0.0,4.0,290.0,194.311599731,48.0
23.3,284.0,0.0,5.0,300.0,194.311599731,48.0
22.4,85.0,0.0,5.0,310.0,202.299285889,47.8125
21.7,0.0,0.0,3.0,320.0,206.620422363,47.8125
21.8,0.0,0.0,3.0,300.0,192.439605713,47.0625
21.1,0.0,0.0,3.0,290.0,159.260787964,45.9375
20.3,0.0,0.2,2.0,290.0,140.42791748,44.4375
19.9,0.0,0.0,3.0,300.0,127.81627655,43.125
18.9,0.0,0.0,3.0,320.0,114.284729004,42.75
18.4,0.0,0.0,4.0,350.0,117.341384888,41.8125
17.6,0.0,0.0,5.0,350.0,118.680244446,40.5
17.2,14.0,0.0,5.0,360.0,173.769958496,38.625
17.0,89.0,0.0,3.0,350.0,197.131942749,39.0
16.8,260.0,0.0,5.0,330.0,187.808410645,39.375
17.5,1068.0,0.0,6.0,320.0,202.237487793,40.3125
18.3,734.0,0.0,3.0,350.0,228.84928894,41.8125
19.8,1852.0,0.0,3.0,10.0,239.28225708,43.6875
20.8,2897.0,0.0,4.0,10.0,236.027542114,45.0
22.5,2584.0,0.0,5.0,60.0,229.085144043,45.75
22.9,1302.0,0.0,6.0,50.0,251.435882568,47.0625
23.3,2411.0,0.0,5.0,50.0,253.392974854,47.25
21.4,568.0,0.0,5.0,30.0,242.324157715,47.25
21.3,207.0,0.0,5.0,10.0,244.73046875,47.8125
21.4,620.0,0.0,6.0,310.0,240.831893921,47.8125
20.9,335.0,0.0,3.0,330.0,217.807250977,47.8125
20.8,149.0,0.0,3.0,350.0,209.057403564,47.4375
20.3,48.0,0.0,3.0,340.0,198.30531311,46.6875
20.0,0.0,0.0,4.0,360.0,189.654953003,45.5625
19.4,0.0,0.0,4.0,350.0,153.062072754,44.4375
18.6,0.0,0.0,4.0,350.0,117.388244629,42.9375
18.0,0.0,0.0,3.0,350.0,90.2441101074,41.625
17.6,0.0,0.0,4.0,340.0,78.1089019775,40.5
17.5,0.0,0.0,4.0,340.0,73.0821456909,39.75
17.5,0.0,0.0,4.0,330.0,76.216796875,38.8125
17.3,0.0,0.0,4.0,330.0,85.1645431519,38.0625
16.9,19.0,0.0,4.0,340.0,106.962608337,37.6875
17.0,169.0,0.0,2.0,10.0,167.585800171,38.0625
17.5,375.0,0.0,3.0,350.0,201.556442261,39.5625
19.3,917.0,0.0,4.0,350.0,247.370162964,42.75
20.7,1772.0,0.0,4.0,350.0,268.990692139,45.5625
22.9,1929.0,0.0,5.0,330.0,293.470611572,49.125
23.3,2808.0,0.0,5.0,340.0,298.690460205,51.375
24.7,2982.0,0.0,5.0,320.0,302.165527344,53.625
26.0,2993.0,0.0,5.0,310.0,297.423950195,54.75
26.7,2498.0,0.0,4.0,350.0,301.378509521,55.875
20.3,0.0,0.0,4.0,330.0,186.118240356,51.9375
19.7,0.0,0.0,5.0,330.0,161.830154419,49.3125
18.7,0.0,0.0,4.0,320.0,132.966156006,46.875
17.9,0.0,0.0,4.0,340.0,129.120101929,45.375
16.7,0.0,0.0,2.0,350.0,138.235305786,43.875
16.0,0.0,0.0,2.0,320.0,140.730239868,42.9375
15.9,16.0,0.0,3.0,300.0,145.151641846,42.0
16.4,311.0,0.0,4.0,300.0,186.593139648,42.1875
17.4,706.0,0.0,4.0,310.0,235.09147644,43.3125
18.1,1119.0,0.0,5.0,300.0,251.205093384,44.8125
18.6,1557.0,0.0,7.0,310.0,296.764221191,47.8125
20.1,1652.0,0.0,5.0,310.0,294.598022461,49.875
21.1,2617.0,0.0,5.0,280.0,304.381347656,52.125
22.7,2977.0,0.0,5.0,280.0,320.0625,54.375
23.6,2989.0,0.0,5.0,290.0,323.610870361,55.875
24.7,2926.0,0.0,5.0,270.0,309.297576904,56.25
20.2,0.0,0.0,4.0,260.0,189.789352417,50.625
19.0,0.0,0.0,4.0,260.0,158.858428955,48.1875
18.1,0.0,0.0,4.0,260.0,133.416641235,45.9375
17.0,0.0,0.0,3.0,260.0,118.13974762,44.0625
16.4,0.0,0.0,3.0,250.0,114.017539978,42.75
15.8,0.0,0.0,3.0,240.0,117.88129425,41.4375
15.5,11.0,0.0,3.0,240.0,126.495056152,40.875
15.7,262.0,0.0,2.0,190.0,177.766708374,41.0625
16.9,771.0,0.0,3.0,200.0,218.506286621,42.1875
18.7,1296.0,0.0,3.0,230.0,250.894393921,45.1875
20.4,1845.0,0.0,5.0,240.0,269.453155518,47.625
21.8,2025.0,0.0,6.0,260.0,263.058929443,48.9375
23.5,2529.0,0.0,5.0,240.0,268.700592041,50.25
23.3,2518.0,0.0,4.0,240.0,273.19039917,51.5625
24.1,2712.0,0.0,5.0,240.0,272.369232178,52.125
25.5,2253.0,0.0,4.0,250.0,264.877319336,52.875
24.6,1776.0,0.0,5.0,230.0,273.642089844,53.0625
24.5,959.0,0.0,4.0,230.0,303.567138672,54.1875
24.1,879.0,0.0,5.0,240.0,304.381347656,55.5
23.3,503.0,0.0,5.0,240.0,286.78213501,55.5
22.5,299.0,0.0,6.0,270.0,259.924987793,55.3125
21.7,79.0,0.0,4.0,250.0,216.520202637,53.25
20.4,0.0,0.0,3.0,220.0,224.017852783,52.3125
20.1,0.0,0.0,3.0,210.0,254.848968506,51.5625
19.3,0.0,0.0,3.0,190.0,205.922317505,49.875
18.4,0.0,0.0,2.0,200.0,172.930618286,47.625
17.6,0.0,0.0,2.0,210.0,175.282623291,46.5
17.0,0.0,0.0,2.0,190.0,161.91355896,45.375
16.3,0.0,0.0,2.0,210.0,153.687988281,43.875
15.9,0.0,0.0,1.0,200.0,161.307159424,43.125
16.0,14.0,0.0,1.0,180.0,188.957672119,43.125
17.3,107.0,0.0,1.0,180.0,239.883300781,44.4375
17.5,393.0,0.0,2.0,210.0,268.151062012,45.75
18.7,810.0,0.0,2.0,200.0,313.413452148,49.125
19.7,1413.0,0.0,4.0,190.0,363.501037598,55.3125
19.3,77.0,0.0,4.0,190.0,226.565658569,51.75
18.3,0.0,0.0,3.0,190.0,223.188262939,51.0
17.8,0.0,0.0,2.0,180.0,195.133285522,49.3125
17.1,0.0,0.0,2.0,140.0,160.124954224,47.4375
16.7,0.0,0.0,1.0,150.0,138.278701782,45.375
16.7,0.0,0.0,1.0,150.0,120.830459595,44.0625
17.1,0.0,0.0,2.0,120.0,108.466583252,43.125
17.2,0.0,0.0,1.0,140.0,104.56098938,41.8125
17.2,0.0,0.0,2.0,130.0,108.466583252,40.875
17.1,2.0,0.0,1.0,150.0,120.830459595,40.3125
17.1,70.0,0.0,2.0,140.0,146.328399658,40.3125
17.2,154.0,0.0,2.0,160.0,186.118240356,40.5
17.6,193.0,0.0,2.0,150.0,204.364868164,41.25
18.5,306.0,0.0,3.0,130.0,228.116195679,41.8125
20.1,1326.0,0.0,4.0,140.0,236.603042603,43.875
21.6,1830.0,0.0,7.0,170.0,237.899139404,45.5625
22.1,1743.0,0.0,6.0,180.0,237.427886963,47.0625
23.0,2235.0,0.0,9.0,180.0,224.982223511,47.0625
22.8,1793.0,0.0,9.0,190.0,206.968597412,46.6875
21.6,1185.0,0.0,8.0,190.0,194.833267212,46.6875
22.0,1700.0,0.0,6.0,200.0,201.099472046,46.6875
22.5,1380.0,0.0,6.0,210.0,209.267776489,46.875
21.9,887.0,0.0,6.0,210.0,213.588394165,46.5
21.2,499.0,0.0,6.0,210.0,205.292480469,46.5
19.8,48.0,0.0,6.0,210.0,214.254516602,46.3125
18.7,0.0,0.0,3.0,220.0,207.279998779,46.3125
18.1,0.0,0.0,4.0,260.0,188.679626465,45.375
17.7,0.0,0.0,5.0,260.0,166.973052979,44.0625
15.9,0.0,0.0,4.0,240.0,155.708053589,43.125
14.9,0.0,0.0,3.0,220.0,139.588684082,42.1875
13.9,0.0,0.0,2.0,190.0,129.553085327,41.0625
13.9,0.0,0.0,2.0,190.0,142.214630127,39.9375
13.4,0.0,0.0,2.0,180.0,133.660018921,39.1875
13.4,7.0,0.0,2.0,200.0,139.441741943,38.8125
13.9,246.0,0.0,2.0,190.0,157.990509033,39.0
15.5,677.0,0.0,2.0,190.0,163.624572754,39.375
17.5,1201.0,0.0,4.0,220.0,183.709014893,39.75
18.5,1784.0,0.0,6.0,230.0,209.057403564,41.25
20.4,2225.0,0.0,5.0,220.0,221.415893555,42.1875
21.3,1871.0,0.0,6.0,220.0,232.355331421,43.6875
21.8,2729.0,0.0,6.0,220.0,236.315460205,44.8125
22.2,3126.0,0.0,7.0,210.0,224.153961182,45.375
22.5,2608.0,0.0,6.0,210.0,220.054534912,46.125
23.2,2405.0,0.0,7.0,220.0,226.717880249,46.3125
23.1,1886.0,0.0,7.0,220.0,218.213195801,46.5
22.8,1227.0,0.0,6.0,220.0,229.172424316,47.0625
21.3,980.0,0.0,5.0,220.0,223.787841797,47.25
20.6,313.0,0.0,5.0,210.0,223.787841797,47.0625
19.8,59.0,0.0,5.0,220.0,227.490661621,47.25
18.6,0.0,0.0,4.0,210.0,228.116195679,47.25
17.7,0.0,0.0,3.0,210.0,218.506286621,47.0625
16.7,0.0,0.0,2.0,200.0,176.567260742,45.9375
16.3,0.0,0.0,2.0,190.0,157.089141846,45.0
15.9,0.0,0.0,2.0,220.0,147.29901123,43.875
15.2,0.0,0.0,2.0,210.0,140.431472778,42.5625
14.9,0.0,0.0,2.0,210.0,138.003616333,41.4375
14.6,0.0,0.0,2.0,220.0,143.391067505,40.6875
14.6,5.0,0.0,2.0,220.0,150.096633911,40.6875
15.3,149.0,0.0,2.0,190.0,175.262664795,40.875
16.2,439.0,0.0,1.0,180.0,214.357177734,41.625
17.7,1035.0,0.0,2.0,210.0,235.09147644,43.6875
19.4,1761.0,0.0,3.0,240.0,256.530700684,46.3125
20.9,1635.0,0.0,4.0,240.0,256.530700684,47.625
21.5,2296.0,0.0,4.0,270.0,262.427124023,48.9375
23.3,1566.0,0.0,3.0,250.0,262.800292969,49.5
22.1,2561.0,0.0,4.0,230.0,260.837127686,50.4375
23.6,2469.0,0.0,4.0,220.0,250.639175415,50.625
24.3,2073.0,0.0,5.0,220.0,256.530700684,51.375
22.8,1879.0,0.0,6.0,220.0,265.149017334,51.5625
22.6,468.0,0.0,4.0,230.0,259.470611572,52.125
21.6,331.0,0.0,5.0,230.0,246.148330688,51.9375
21.1,309.0,0.0,5.0,230.0,219.317123413,51.375
20.0,47.0,0.0,6.0,250.0,221.269073486,50.0625
19.4,0.0,0.0,3.0,240.0,197.131942749,49.3125
18.9,0.0,0.0,2.0,210.0,181.220855713,47.8125
18.2,0.0,0.0,2.0,200.0,166.373077393,46.875
17.5,0.0,0.0,2.0,200.0,139.269515991,45.1875
16.1,0.0,0.0,2.0,210.0,123.69316864,43.3125
15.3,0.0,0.0,2.0,210.0,111.570602417,41.8125
14.6,0.0,0.0,2.0,220.0,119.81652832,41.0625
14.2,0.0,0.0,1.0,200.0,123.223373413,40.125
13.7,5.0,0.0,1.0,180.0,151.009933472,39.75
14.6,241.0,0.0,1.0,150.0,205.292480469,40.5
16.3,763.0,0.0,1.0,160.0,234.625228882,41.8125
19.0,1355.0,0.0,2.0,220.0,259.586212158,45.0
20.7,1187.0,0.0,3.0,210.0,270.658447266,47.25
21.6,1393.0,0.0,4.0,190.0,274.060211182,48.375
22.3,1678.0,0.0,5.0,190.0,279.64440918,50.0625
22.9,1973.0,0.0,5.0,190.0,277.050537109,50.8125
24.6,1794.0,0.0,7.0,190.0,268.700592041,51.375
23.4,1158.0,0.0,7.0,190.0,264.461730957,51.5625
23.2,1486.0,0.0,7.0,200.0,265.836425781,51.75
22.8,1137.0,0.0,6.0,210.0,263.865509033,52.125
22.3,725.0,0.0,7.0,200.0,280.855834961,51.9375
21.5,751.0,0.0,6.0,190.0,258.311828613,51.9375
20.8,308.0,0.0,6.0,190.0,229.512527466,51.0
20.0,56.0,0.0,5.0,190.0,227.982452393,50.0625
19.3,0.0,0.0,4.0,180.0,227.490661621,49.6875
18.8,0.0,0.0,3.0,160.0,214.553024292,48.5625
18.5,0.0,0.0,2.0,150.0,170.0,46.6875
18.4,0.0,0.0,2.0,130.0,147.29901123,45.375
17.4,0.0,1.2,5.0,170.0,126.696487427,44.25
16.8,0.0,5.0,3.0,150.0,110.022727966,40.3125
16.7,0.0,1.8,2.0,120.0,106.099006653,39.1875
16.7,0.0,1.2,2.0,140.0,113.771697998,38.625
17.1,3.0,0.0,2.0,120.0,141.876708984,38.25
17.3,55.0,0.2,4.0,160.0,206.968597412,39.5625
17.2,204.0,0.0,2.0,210.0,231.698074341,39.9375
17.8,435.0,0.0,2.0,200.0,230.097808838,42.0
18.6,1004.0,0.0,3.0,210.0,238.581222534,45.375
20.2,1255.0,0.0,3.0,250.0,247.945556641,46.125
20.8,1430.0,0.0,4.0,250.0,257.955413818,48.1875
23.1,2205.0,0.0,5.0,250.0,278.172607422,49.6875
24.3,2406.0,0.0,6.0,250.0,279.973205566,51.0
24.9,1905.0,0.0,6.0,260.0,280.492431641,51.9375
25.3,1489.0,0.0,7.0,270.0,292.656799316,53.0625
25.7,1861.0,0.0,8.0,260.0,300.532867432,53.625
25.1,1280.0,0.0,7.0,260.0,295.54864502,54.75
23.9,773.0,0.0,6.0,270.0,274.590606689,55.125
23.2,344.0,0.0,5.0,260.0,255.556259155,54.9375
21.9,50.0,0.0,4.0,250.0,247.945556641,53.8125
21.1,0.0,0.0,5.0,270.0,237.655212402,52.875
20.3,0.0,0.0,3.0,240.0,225.503875732,51.75
19.2,0.0,0.0,3.0,240.0,191.770690918,49.875
18.4,0.0,0.0,2.0,230.0,172.62677002,47.625
18.1,0.0,0.0,2.0,220.0,157.089141846,46.5
17.0,0.0,0.0,2.0,250.0,146.328399658,44.4375
16.6,0.0,0.0,2.0,250.0,142.214630127,43.3125
15.9,0.0,0.0,2.0,230.0,156.016021729,42.5625
14.9,0.0,0.0,1.0,220.0,165.894546509,42.1875
16.0,220.0,0.0,1.0,220.0,210.297409058,42.375
17.3,698.0,0.0,2.0,270.0,231.948272705,43.3125
19.8,1207.0,0.0,2.0,300.0,261.558776855,46.3125
21.9,1849.0,0.0,1.0,60.0,274.060211182,49.3125
21.7,2506.0,0.0,2.0,270.0,275.697296143,51.1875
22.1,2508.0,0.0,3.0,240.0,274.925445557,51.5625
25.1,2742.0,0.0,3.0,260.0,272.264587402,53.25
26.2,3162.0,0.0,3.0,250.0,277.504943848,53.625
26.1,2607.0,0.0,3.0,230.0,272.998168945,54.375
26.9,1205.0,0.0,3.0,190.0,277.90826416,55.125
26.6,1719.0,0.0,3.0,240.0,289.862030029,55.3125
25.1,1340.0,0.0,4.0,270.0,280.927032471,56.0625
25.0,935.0,0.0,3.0,290.0,263.797271729,56.0625
24.3,414.0,0.0,2.0,290.0,238.296035767,55.125
23.1,41.0,0.0,3.0,210.0,236.541748047,53.25
21.8,0.0,0.0,1.0,190.0,214.525054932,51.5625
20.2,0.0,0.0,2.0,140.0,164.076202393,48.75
20.0,0.0,0.0,2.0,120.0,148.862350464,46.875
19.1,0.0,0.0,1.0,110.0,130.980911255,45.1875
18.9,0.0,0.0,2.0,130.0,115.412307739,43.6875
18.0,0.0,0.0,2.0,120.0,103.576057434,42.5625
17.9,0.0,0.0,1.0,140.0,105.546195984,41.8125
17.8,0.0,0.0,2.0,100.0,125.602546692,41.25
17.7,0.0,0.0,2.0,80.0,171.548828125,41.25
18.6,66.0,0.0,2.0,100.0,186.686904907,41.625
19.1,246.0,0.0,2.0,100.0,236.476211548,42.5625
19.9,509.0,0.0,1.0,110.0,324.815338135,47.4375
20.7,824.0,0.0,3.0,120.0,357.945526123,51.375
20.6,1465.0,0.0,3.0,110.0,365.436737061,54.5625
15.6,0.0,4.2,4.0,260.0,170.657546997,47.25
15.4,0.0,2.6,6.0,270.0,111.803398132,43.6875
15.2,0.0,1.0,4.0,260.0,95.3362503052,41.0625
15.1,0.0,0.6,3.0,260.0,75.0,39.75
15.3,0.0,0.0,5.0,260.0,82.0,39.375
14.5,0.0,0.0,4.0,250.0,83.5463943481,38.4375
13.7,0.0,0.0,3.0,230.0,95.7078857422,37.875
14.2,171.0,0.0,3.0,230.0,115.117332458,37.6875
15.3,663.0,0.0,4.0,230.0,135.484313965,37.6875
16.7,926.0,0.0,5.0,240.0,155.708053589,38.25
18.8,1479.0,0.0,5.0,230.0,186.935821533,38.625
19.2,1648.0,0.0,5.0,240.0,199.970001221,40.125
20.5,1903.0,0.0,6.0,240.0,207.634292603,41.8125
21.2,2785.0,0.0,7.0,230.0,207.511444092,42.75
21.6,2383.0,0.0,7.0,230.0,199.572036743,43.125
22.5,2416.0,0.0,6.0,220.0,215.824005127,43.6875
23.5,1919.0,0.0,6.0,220.0,207.511444092,43.875
22.2,1037.0,0.0,7.0,200.0,192.052078247,44.4375
21.4,1153.0,0.0,8.0,200.0,198.436386108,44.4375
20.5,845.0,0.0,7.0,200.0,203.666397095,44.4375
19.3,295.0,0.0,7.0,200.0,203.666397095,44.4375
18.4,18.0,0.0,5.0,190.0,216.092575073,44.4375
17.9,0.0,0.0,4.0,190.0,196.01020813,44.25
17.4,0.0,0.0,3.0,170.0,166.769302368,43.875
17.2,0.0,0.0,3.0,170.0,145.120635986,42.75
17.1,0.0,0.0,2.0,150.0,158.151824951,42.375
15.9,0.0,0.4,2.0,150.0,141.223220825,40.3125
15.6,0.0,0.0,2.0,120.0,132.981201172,39.5625
15.6,0.0,0.0,2.0,110.0,131.46862793,39.375
15.6,0.0,0.0,3.0,90.0,124.739730835,38.8125
15.7,2.0,0.0,4.0,110.0,120.619232178,37.875
16.4,75.0,0.0,4.0,120.0,126.115028381,37.875
16.5,97.0,0.2,4.0,130.0,121.655250549,37.125
17.8,165.0,0.2,6.0,120.0,124.535133362,36.5625
18.1,69.0,0.8,6.0,150.0,140.911315918,36.375
19.4,816.0,1.8,6.0,150.0,164.514434814,36.1875
20.5,1449.0,0.2,8.0,180.0,178.474090576,36.9375
22.2,2153.0,0.0,9.0,210.0,164.195007324,39.0
17.0,1206.0,2.2,9.0,240.0,156.32019043,37.125
19.3,2053.0,0.0,8.0,260.0,156.38734436,37.875
19.9,1607.0,0.0,12.0,250.0,168.760177612,38.25
19.5,1116.0,0.0,12.0,260.0,176.283859253,38.25
19.1,772.0,0.0,11.0,250.0,170.496337891,38.4375
18.3,346.0,0.0,11.0,250.0,180.897766113,38.4375
17.5,22.0,0.0,8.0,250.0,199.331375122,38.4375
16.9,0.0,0.0,6.0,240.0,189.060836792,38.4375
16.2,0.0,0.0,8.0,240.0,171.292144775,38.4375
15.5,0.0,0.0,8.0,240.0,151.211776733,37.6875
14.9,0.0,0.0,9.0,250.0,158.619033813,37.5
14.3,0.0,0.0,7.0,250.0,147.29901123,36.75
13.8,0.0,0.0,5.0,230.0,147.29901123,36.375
13.5,0.0,0.0,5.0,230.0,147.73286438,36.1875
13.3,0.0,0.0,4.0,240.0,151.634429932,36.0
13.4,0.0,0.0,5.0,220.0,146.328399658,35.8125
14.0,166.0,0.0,5.0,220.0,187.072174072,36.375
15.2,697.0,0.0,6.0,220.0,225.743209839,37.875
17.1,1292.0,0.0,6.0,230.0,264.221496582,41.0625
18.4,1597.0,0.0,7.0,240.0,285.889831543,43.6875
18.8,1613.0,0.0,8.0,240.0,284.971923828,46.125
20.7,1467.0,0.0,8.0,240.0,294.803314209,47.4375
18.5,1770.0,0.2,8.0,240.0,296.770965576,47.625
18.9,1747.0,0.0,9.0,240.0,290.688842773,49.3125
19.7,2856.0,0.0,9.0,220.0,288.903106689,49.5
16.6,1271.0,0.4,7.0,240.0,284.401123047,49.5
19.4,1821.0,0.0,5.0,230.0,292.856628418,49.6875
19.4,1481.0,0.0,8.0,230.0,298.718933105,49.6875
13.9,119.0,1.6,7.0,260.0,282.878051758,49.6875
14.8,447.0,0.2,4.0,240.0,258.804931641,48.75
16.0,70.0,0.0,5.0,230.0,259.106170654,48.1875
15.0,0.0,0.0,5.0,210.0,219.317123413,46.6875
14.7,0.0,0.0,3.0,220.0,179.479797363,43.3125
14.4,0.0,0.0,4.0,220.0,148.660690308,42.0
14.1,0.0,0.0,4.0,220.0,127.81627655,40.3125
13.8,0.0,0.0,4.0,230.0,144.734237671,39.1875
13.3,0.0,0.0,5.0,220.0,127.121986389,37.875
13.1,0.0,0.0,5.0,230.0,127.121986389,36.9375
13.2,0.0,0.0,5.0,230.0,132.382019043,36.375
13.2,0.0,0.0,5.0,230.0,154.042205811,36.1875
13.5,136.0,0.0,5.0,230.0,182.439025879,36.375
14.6,659.0,0.0,5.0,240.0,223.758804321,37.3125
16.1,1282.0,0.0,6.0,240.0,251.366271973,40.3125
17.4,1809.0,0.0,6.0,240.0,252.578704834,41.625
19.1,2219.0,0.0,7.0,250.0,256.538482666,43.125
19.2,1920.0,0.0,7.0,240.0,268.700592041,44.25
18.9,1815.0,0.0,7.0,230.0,262.345184326,43.6875
19.2,1882.0,0.0,7.0,230.0,258.381500244,45.1875
19.9,1605.0,0.0,7.0,240.0,255.15486145,45.9375
19.3,1323.0,0.0,7.0,210.0,240.707290649,45.75
18.6,740.0,0.0,7.0,210.0,259.262420654,45.9375
18.6,781.0,0.0,7.0,230.0,259.924987793,45.375
15.7,613.0,0.4,6.0,240.0,246.657653809,45.5625
15.5,130.0,0.2,5.0,230.0,247.072860718,45.5625
12.4,27.0,1.4,3.0,230.0,243.614456177,43.6875
12.4,0.0,0.0,1.0,160.0,203.088653564,43.6875
13.1,0.0,0.0,2.0,190.0,189.401687622,42.5625
13.7,0.0,0.0,3.0,200.0,188.297637939,41.625
13.5,0.0,0.0,3.0,210.0,157.175064087,40.125
13.2,0.0,0.2,3.0,210.0,149.723083496,39.1875
12.9,0.0,0.0,3.0,210.0,141.760360718,38.25
13.0,0.0,0.0,3.0,210.0,137.360839844,37.5
12.7,0.0,0.0,3.0,220.0,155.241744995,37.125
12.4,0.0,0.0,3.0,220.0,169.858764648,37.125
12.8,174.0,0.0,3.0,250.0,210.857772827,37.6875
13.9,679.0,0.0,3.0,240.0,216.233673096,38.4375
15.9,1196.0,0.0,6.0,250.0,237.655212402,40.3125
17.7,1835.0,0.0,7.0,270.0,245.601303101,42.9375
19.2,2352.0,0.0,7.0,270.0,262.762237549,44.8125
19.8,2235.0,0.0,7.0,280.0,262.345184326,45.9375
20.7,1966.0,0.0,8.0,270.0,291.192382813,47.625
20.9,2387.0,0.0,8.0,280.0,312.699523926,49.3125
21.3,2382.0,0.0,7.0,270.0,310.335296631,51.1875
20.9,1572.0,0.0,7.0,260.0,298.429229736,52.125
20.8,1563.0,0.0,6.0,260.0,268.990692139,52.125
